ProductTitle;ProductId;SkuId;TermDuration;BillingPlan;Segment;Currency;UnitPrice;ERP Price;CD ID;Unique CD ID
Clipchamp Premium (Non-Profit Pricing);CFQ7TTC0N8SS;000D;P1Y;Monthly;Charity;GBP;24,96;27,72;CFQ7TTC0N8SS-000D-P1Y-Monthly-Charity;CFQ7TTC0N8SS-000D-P1Y-Monthly-Charity
Clipchamp Premium (Non-Profit Pricing);CFQ7TTC0N8SS;000D;P1M;Monthly;Charity;GBP;2,38;2,64;CFQ7TTC0N8SS-000D-P1M-Monthly-Charity;CFQ7TTC0N8SS-000D-P1M-Monthly-Charity
Clipchamp Premium;CFQ7TTC0N8SS;8;P1Y;Annual;Commercial;GBP;51,84;64,8;CFQ7TTC0N8SS-8-P1Y-Annual-Commercial;CFQ7TTC0N8SS-8-P1Y-Annual-Commercial
Clipchamp Standard (Non-Profit Pricing);CFQ7TTC0N8SS;000B;P1Y;Annual;Charity;GBP;9,94;11,04;CFQ7TTC0N8SS-000B-P1Y-Annual-Charity;CFQ7TTC0N8SS-000B-P1Y-Annual-Charity
Clipchamp Premium;CFQ7TTC0N8SS;8;P1Y;Monthly;Commercial;GBP;54,48;68,04;CFQ7TTC0N8SS-8-P1Y-Monthly-Commercial;CFQ7TTC0N8SS-8-P1Y-Monthly-Commercial
Clipchamp Premium;CFQ7TTC0N8SS;8;P1M;Monthly;Commercial;GBP;5,18;6,48;CFQ7TTC0N8SS-8-P1M-Monthly-Commercial;CFQ7TTC0N8SS-8-P1M-Monthly-Commercial
Clipchamp Premium Add-on (Non-Profit Pricing);CFQ7TTC0N8SS;000C;P1Y;Monthly;Charity;GBP;17,52;19,44;CFQ7TTC0N8SS-000C-P1Y-Monthly-Charity;CFQ7TTC0N8SS-000C-P1Y-Monthly-Charity
Clipchamp Premium Add-on;CFQ7TTC0N8SS;9;P1M;Monthly;Commercial;GBP;3,65;4,56;CFQ7TTC0N8SS-9-P1M-Monthly-Commercial;CFQ7TTC0N8SS-9-P1M-Monthly-Commercial
Clipchamp Standard;CFQ7TTC0N8SS;7;P1Y;Annual;Commercial;GBP;22,08;27,6;CFQ7TTC0N8SS-7-P1Y-Annual-Commercial;CFQ7TTC0N8SS-7-P1Y-Annual-Commercial
Clipchamp Standard;CFQ7TTC0N8SS;7;P1M;Monthly;Commercial;GBP;2,21;2,76;CFQ7TTC0N8SS-7-P1M-Monthly-Commercial;CFQ7TTC0N8SS-7-P1M-Monthly-Commercial
Microsoft Cloud PKI;CFQ7TTC0P4WT;5;P1M;Monthly;Commercial;GBP;1,48;1,85;CFQ7TTC0P4WT-5-P1M-Monthly-Commercial;CFQ7TTC0P4WT-5-P1M-Monthly-Commercial
Microsoft Cloud PKI (Education Student Pricing);CFQ7TTC0P4WT;9;P1Y;Annual;Education;GBP;2,21;2,76;CFQ7TTC0P4WT-9-P1Y-Annual-Education;CFQ7TTC0P4WT-9-P1Y-Annual-Education
Microsoft Cloud PKI (Education Faculty Pricing);CFQ7TTC0P4WT;000B;P1Y;Monthly;Education;GBP;3,12;3,96;CFQ7TTC0P4WT-000B-P1Y-Monthly-Education;CFQ7TTC0P4WT-000B-P1Y-Monthly-Education
Microsoft Cloud PKI (Education Student Pricing);CFQ7TTC0P4WT;9;P1M;Monthly;Education;GBP;0,22;0,28;CFQ7TTC0P4WT-9-P1M-Monthly-Education;CFQ7TTC0P4WT-9-P1M-Monthly-Education
Microsoft Cloud PKI;CFQ7TTC0P4WT;5;P1Y;Annual;Commercial;GBP;14,78;18,48;CFQ7TTC0P4WT-5-P1Y-Annual-Commercial;CFQ7TTC0P4WT-5-P1Y-Annual-Commercial
Microsoft Cloud PKI for FLW;CFQ7TTC0P4WT;1;P1M;Monthly;Commercial;GBP;0,99;1,24;CFQ7TTC0P4WT-1-P1M-Monthly-Commercial;CFQ7TTC0P4WT-1-P1M-Monthly-Commercial
Microsoft Cloud PKI for FLW;CFQ7TTC0P4WT;1;P1Y;Annual;Commercial;GBP;9,89;12,36;CFQ7TTC0P4WT-1-P1Y-Annual-Commercial;CFQ7TTC0P4WT-1-P1Y-Annual-Commercial
Microsoft Cloud PKI (Education Faculty Pricing);CFQ7TTC0P4WT;000B;P1M;Monthly;Education;GBP;0,3;0,37;CFQ7TTC0P4WT-000B-P1M-Monthly-Education;CFQ7TTC0P4WT-000B-P1M-Monthly-Education
Microsoft Cloud PKI (Non-Profit Pricing);CFQ7TTC0P4WT;000C;P1Y;Annual;Charity;GBP;6,7;7,44;CFQ7TTC0P4WT-000C-P1Y-Annual-Charity;CFQ7TTC0P4WT-000C-P1Y-Annual-Charity
Microsoft Cloud PKI (Non-Profit Pricing);CFQ7TTC0P4WT;000C;P1Y;Monthly;Charity;GBP;7,08;7,8;CFQ7TTC0P4WT-000C-P1Y-Monthly-Charity;CFQ7TTC0P4WT-000C-P1Y-Monthly-Charity
Microsoft Cloud PKI for FLW;CFQ7TTC0P4WT;1;P1Y;Monthly;Commercial;GBP;10,44;12,96;CFQ7TTC0P4WT-1-P1Y-Monthly-Commercial;CFQ7TTC0P4WT-1-P1Y-Monthly-Commercial
Microsoft Cloud PKI (Non-Profit Pricing);CFQ7TTC0P4WT;000C;P1M;Monthly;Charity;GBP;0,67;0,74;CFQ7TTC0P4WT-000C-P1M-Monthly-Charity;CFQ7TTC0P4WT-000C-P1M-Monthly-Charity
Microsoft Cloud PKI;CFQ7TTC0P4WT;5;P1Y;Monthly;Commercial;GBP;15,48;19,44;CFQ7TTC0P4WT-5-P1Y-Monthly-Commercial;CFQ7TTC0P4WT-5-P1Y-Monthly-Commercial
Microsoft Cloud PKI (Education Student Pricing);CFQ7TTC0P4WT;9;P1Y;Monthly;Education;GBP;2,28;2,88;CFQ7TTC0P4WT-9-P1Y-Monthly-Education;CFQ7TTC0P4WT-9-P1Y-Monthly-Education
Microsoft Cloud PKI (Education Faculty Pricing);CFQ7TTC0P4WT;000B;P1Y;Annual;Education;GBP;2,98;3,72;CFQ7TTC0P4WT-000B-P1Y-Annual-Education;CFQ7TTC0P4WT-000B-P1Y-Annual-Education
Power Virtual Agent User License (Education Faculty Pricing);CFQ7TTC0LH1F;000Z;P1Y;Annual;Education;GBP;0;0;CFQ7TTC0LH1F-000Z-P1Y-Annual-Education;CFQ7TTC0LH1F-000Z-P1Y-Annual-Education
Copilot Studio Edu Sub (Messages);CFQ7TTC0LH1F;11;P1Y;Annual;Education;GBP;913,68;1015,2;CFQ7TTC0LH1F-11-P1Y-Annual-Education;CFQ7TTC0LH1F-11-P1Y-Annual-Education
Power Virtual Agent User License (Non-Profit Pricing);CFQ7TTC0LH1F;000T;P1M;Monthly;Charity;GBP;0;0;CFQ7TTC0LH1F-000T-P1M-Monthly-Charity;CFQ7TTC0LH1F-000T-P1M-Monthly-Charity
Microsoft Copilot Studio;CFQ7TTC0LH1F;000P;P1M;Monthly;Commercial;GBP;166,1;184,56;CFQ7TTC0LH1F-000P-P1M-Monthly-Commercial;CFQ7TTC0LH1F-000P-P1M-Monthly-Commercial
Power Virtual Agent User License (Education Faculty Pricing);CFQ7TTC0LH1F;000Z;P1M;Monthly;Education;GBP;0;0;CFQ7TTC0LH1F-000Z-P1M-Monthly-Education;CFQ7TTC0LH1F-000Z-P1M-Monthly-Education
Microsoft Copilot Studio User License;CFQ7TTC0LH1F;1;P1M;Monthly;Commercial;GBP;0;0;CFQ7TTC0LH1F-1-P1M-Monthly-Commercial;CFQ7TTC0LH1F-1-P1M-Monthly-Commercial
Power Virtual Agent User License (Education Faculty Pricing);CFQ7TTC0LH1F;000Z;P1Y;Monthly;Education;GBP;0;0;CFQ7TTC0LH1F-000Z-P1Y-Monthly-Education;CFQ7TTC0LH1F-000Z-P1Y-Monthly-Education
Power Virtual Agent User License (Non-Profit Pricing);CFQ7TTC0LH1F;000T;P1Y;Annual;Charity;GBP;0;0;CFQ7TTC0LH1F-000T-P1Y-Annual-Charity;CFQ7TTC0LH1F-000T-P1Y-Annual-Charity
Power Virtual Agent User License (Non-Profit Pricing);CFQ7TTC0LH1F;000T;P1Y;Monthly;Charity;GBP;0;0;CFQ7TTC0LH1F-000T-P1Y-Monthly-Charity;CFQ7TTC0LH1F-000T-P1Y-Monthly-Charity
Microsoft Copilot Studio;CFQ7TTC0LH1F;000P;P1Y;Monthly;Commercial;GBP;1744,08;1937,88;CFQ7TTC0LH1F-000P-P1Y-Monthly-Commercial;CFQ7TTC0LH1F-000P-P1Y-Monthly-Commercial
Microsoft Copilot Studio;CFQ7TTC0LH1F;000P;P1Y;Annual;Commercial;GBP;1661,04;1845,6;CFQ7TTC0LH1F-000P-P1Y-Annual-Commercial;CFQ7TTC0LH1F-000P-P1Y-Annual-Commercial
Copilot Studio Edu Sub (Messages);CFQ7TTC0LH1F;11;P1Y;Monthly;Education;GBP;959,4;1065,96;CFQ7TTC0LH1F-11-P1Y-Monthly-Education;CFQ7TTC0LH1F-11-P1Y-Monthly-Education
Microsoft Copilot Studio User License;CFQ7TTC0LH1F;1;P1Y;Annual;Commercial;GBP;0;0;CFQ7TTC0LH1F-1-P1Y-Annual-Commercial;CFQ7TTC0LH1F-1-P1Y-Annual-Commercial
Microsoft Copilot Studio User License;CFQ7TTC0LH1F;1;P1Y;Monthly;Commercial;GBP;0;0;CFQ7TTC0LH1F-1-P1Y-Monthly-Commercial;CFQ7TTC0LH1F-1-P1Y-Monthly-Commercial
Microsoft Defender for Business (Non-Profit Pricing);CFQ7TTC0HX56;3;P1Y;Monthly;Charity;GBP;10,44;11,64;CFQ7TTC0HX56-3-P1Y-Monthly-Charity;CFQ7TTC0HX56-3-P1Y-Monthly-Charity
Microsoft Defender for Business;CFQ7TTC0HX56;2;P1Y;Annual;Commercial;GBP;22,08;27,6;CFQ7TTC0HX56-2-P1Y-Annual-Commercial;CFQ7TTC0HX56-2-P1Y-Annual-Commercial
Microsoft Defender for Business (Non-Profit Pricing);CFQ7TTC0HX56;3;P1Y;Annual;Charity;GBP;9,94;11,04;CFQ7TTC0HX56-3-P1Y-Annual-Charity;CFQ7TTC0HX56-3-P1Y-Annual-Charity
Microsoft Defender for Business (Non-Profit Pricing);CFQ7TTC0HX56;3;P1M;Monthly;Charity;GBP;0,99;1,1;CFQ7TTC0HX56-3-P1M-Monthly-Charity;CFQ7TTC0HX56-3-P1M-Monthly-Charity
Microsoft Defender for Business;CFQ7TTC0HX56;2;P1Y;Monthly;Commercial;GBP;23,16;29,04;CFQ7TTC0HX56-2-P1Y-Monthly-Commercial;CFQ7TTC0HX56-2-P1Y-Monthly-Commercial
Microsoft Defender for Business;CFQ7TTC0HX56;2;P1M;Monthly;Commercial;GBP;2,21;2,76;CFQ7TTC0HX56-2-P1M-Monthly-Commercial;CFQ7TTC0HX56-2-P1M-Monthly-Commercial
Microsoft Defender for Business servers;CFQ7TTC0QKW2;6;P1M;None;Commercial;GBP;0;0;CFQ7TTC0QKW2-6-P1M-None-Commercial;CFQ7TTC0QKW2-6-P1M-None-Commercial
Microsoft Defender for Business servers;CFQ7TTC0QKW2;5;P3Y;Triennial;Commercial;GBP;66,24;82,8;CFQ7TTC0QKW2-5-P3Y-Triennial-Commercial;CFQ7TTC0QKW2-5-P3Y-Triennial-Commercial
Microsoft Defender for Business servers (Non-Profit Pricing);CFQ7TTC0QKW2;7;P1Y;Annual;Charity;GBP;9,94;11,04;CFQ7TTC0QKW2-7-P1Y-Annual-Charity;CFQ7TTC0QKW2-7-P1Y-Annual-Charity
Microsoft Defender for Business servers;CFQ7TTC0QKW2;5;P1Y;Monthly;Commercial;GBP;23,16;29,04;CFQ7TTC0QKW2-5-P1Y-Monthly-Commercial;CFQ7TTC0QKW2-5-P1Y-Monthly-Commercial
Microsoft Defender for Business servers (Non-Profit Pricing);CFQ7TTC0QKW2;7;P1M;Monthly;Charity;GBP;0,99;1,1;CFQ7TTC0QKW2-7-P1M-Monthly-Charity;CFQ7TTC0QKW2-7-P1M-Monthly-Charity
Microsoft Defender for Business servers;CFQ7TTC0QKW2;5;P3Y;Annual;Commercial;GBP;66,24;82,8;CFQ7TTC0QKW2-5-P3Y-Annual-Commercial;CFQ7TTC0QKW2-5-P3Y-Annual-Commercial
Microsoft Defender for Business servers (Non-Profit Pricing);CFQ7TTC0QKW2;7;P1Y;Monthly;Charity;GBP;10,44;11,64;CFQ7TTC0QKW2-7-P1Y-Monthly-Charity;CFQ7TTC0QKW2-7-P1Y-Monthly-Charity
Microsoft Defender for Business servers;CFQ7TTC0QKW2;5;P1M;Monthly;Commercial;GBP;2,21;2,76;CFQ7TTC0QKW2-5-P1M-Monthly-Commercial;CFQ7TTC0QKW2-5-P1M-Monthly-Commercial
Microsoft Defender for Business servers;CFQ7TTC0QKW2;5;P1Y;Annual;Commercial;GBP;22,08;27,6;CFQ7TTC0QKW2-5-P1Y-Annual-Commercial;CFQ7TTC0QKW2-5-P1Y-Annual-Commercial
Microsoft Defender for Cloud Apps (Education Student Pricing);CFQ7TTC0LHRR;000S;P1Y;Annual;Education;GBP;5,18;6,48;CFQ7TTC0LHRR-000S-P1Y-Annual-Education;CFQ7TTC0LHRR-000S-P1Y-Annual-Education
Microsoft Defender for Cloud Apps (Education Faculty Pricing);CFQ7TTC0LHRR;000Q;P1Y;Annual;Education;GBP;5,18;6,48;CFQ7TTC0LHRR-000Q-P1Y-Annual-Education;CFQ7TTC0LHRR-000Q-P1Y-Annual-Education
Microsoft Defender for Cloud Apps (Education Student Pricing);CFQ7TTC0LHRR;000S;P1M;Monthly;Education;GBP;0,52;0,65;CFQ7TTC0LHRR-000S-P1M-Monthly-Education;CFQ7TTC0LHRR-000S-P1M-Monthly-Education
Microsoft Defender for Cloud Apps (Education Student Pricing);CFQ7TTC0LHRR;000S;P1Y;Monthly;Education;GBP;5,4;6,84;CFQ7TTC0LHRR-000S-P1Y-Monthly-Education;CFQ7TTC0LHRR-000S-P1Y-Monthly-Education
Microsoft Defender for Cloud Apps;CFQ7TTC0LHRR;1;P1Y;Monthly;Commercial;GBP;27,24;34,08;CFQ7TTC0LHRR-1-P1Y-Monthly-Commercial;CFQ7TTC0LHRR-1-P1Y-Monthly-Commercial
Microsoft Defender for Cloud Apps F1;CFQ7TTC0LHRR;000P;P1Y;Monthly;Commercial;GBP;18,6;23,28;CFQ7TTC0LHRR-000P-P1Y-Monthly-Commercial;CFQ7TTC0LHRR-000P-P1Y-Monthly-Commercial
Microsoft Defender for Cloud Apps (Non-Profit Pricing);CFQ7TTC0LHRR;000R;P1Y;Monthly;Charity;GBP;7,56;8,4;CFQ7TTC0LHRR-000R-P1Y-Monthly-Charity;CFQ7TTC0LHRR-000R-P1Y-Monthly-Charity
Microsoft Defender for Cloud Apps (Education Faculty Pricing);CFQ7TTC0LHRR;000Q;P1Y;Monthly;Education;GBP;5,4;6,84;CFQ7TTC0LHRR-000Q-P1Y-Monthly-Education;CFQ7TTC0LHRR-000Q-P1Y-Monthly-Education
Microsoft Defender for Cloud Apps F1;CFQ7TTC0LHRR;000P;P1Y;Annual;Commercial;GBP;17,76;22,2;CFQ7TTC0LHRR-000P-P1Y-Annual-Commercial;CFQ7TTC0LHRR-000P-P1Y-Annual-Commercial
Microsoft Defender for Cloud Apps (Non-Profit Pricing);CFQ7TTC0LHRR;000R;P1Y;Annual;Charity;GBP;7,24;8,04;CFQ7TTC0LHRR-000R-P1Y-Annual-Charity;CFQ7TTC0LHRR-000R-P1Y-Annual-Charity
Microsoft Defender for Cloud Apps F1;CFQ7TTC0LHRR;000P;P1M;Monthly;Commercial;GBP;1,78;2,22;CFQ7TTC0LHRR-000P-P1M-Monthly-Commercial;CFQ7TTC0LHRR-000P-P1M-Monthly-Commercial
Microsoft Defender for Cloud Apps;CFQ7TTC0LHRR;1;P1Y;Annual;Commercial;GBP;25,92;32,4;CFQ7TTC0LHRR-1-P1Y-Annual-Commercial;CFQ7TTC0LHRR-1-P1Y-Annual-Commercial
Microsoft Defender for Cloud Apps (Non-Profit Pricing);CFQ7TTC0LHRR;000R;P1M;Monthly;Charity;GBP;0,72;0,8;CFQ7TTC0LHRR-000R-P1M-Monthly-Charity;CFQ7TTC0LHRR-000R-P1M-Monthly-Charity
Microsoft Defender for Cloud Apps (Education Faculty Pricing);CFQ7TTC0LHRR;000Q;P1M;Monthly;Education;GBP;0,52;0,65;CFQ7TTC0LHRR-000Q-P1M-Monthly-Education;CFQ7TTC0LHRR-000Q-P1M-Monthly-Education
Microsoft Defender for Cloud Apps;CFQ7TTC0LHRR;1;P1M;Monthly;Commercial;GBP;2,59;3,24;CFQ7TTC0LHRR-1-P1M-Monthly-Commercial;CFQ7TTC0LHRR-1-P1M-Monthly-Commercial
Microsoft Defender for Endpoint F1;CFQ7TTC0J1GB;5;P1Y;Annual;Commercial;GBP;14,78;18,48;CFQ7TTC0J1GB-5-P1Y-Annual-Commercial;CFQ7TTC0J1GB-5-P1Y-Annual-Commercial
Microsoft Defender for Endpoint P1 (Education Faculty Pricing);CFQ7TTC0J1GB;7;P1Y;Annual;Education;GBP;4,42;5,52;CFQ7TTC0J1GB-7-P1Y-Annual-Education;CFQ7TTC0J1GB-7-P1Y-Annual-Education
Microsoft Defender for Endpoint P1;CFQ7TTC0J1GB;3;P1Y;Monthly;Commercial;GBP;23,16;29,04;CFQ7TTC0J1GB-3-P1Y-Monthly-Commercial;CFQ7TTC0J1GB-3-P1Y-Monthly-Commercial
Microsoft Defender for Endpoint P1 (Education Student Pricing);CFQ7TTC0J1GB;000C;P1M;Monthly;Education;GBP;0,44;0,55;CFQ7TTC0J1GB-000C-P1M-Monthly-Education;CFQ7TTC0J1GB-000C-P1M-Monthly-Education
Microsoft Defender for Endpoint P1;CFQ7TTC0J1GB;3;P1M;Monthly;Commercial;GBP;2,21;2,76;CFQ7TTC0J1GB-3-P1M-Monthly-Commercial;CFQ7TTC0J1GB-3-P1M-Monthly-Commercial
Microsoft Defender for Endpoint P1 (Education Student Pricing);CFQ7TTC0J1GB;000C;P1Y;Annual;Education;GBP;4,42;5,52;CFQ7TTC0J1GB-000C-P1Y-Annual-Education;CFQ7TTC0J1GB-000C-P1Y-Annual-Education
Microsoft Defender for Endpoint P1 (Education Student Pricing);CFQ7TTC0J1GB;000C;P1Y;Monthly;Education;GBP;4,68;5,76;CFQ7TTC0J1GB-000C-P1Y-Monthly-Education;CFQ7TTC0J1GB-000C-P1Y-Monthly-Education
Microsoft Defender for Endpoint P1 (Education Faculty Pricing);CFQ7TTC0J1GB;7;P1M;Monthly;Education;GBP;0,44;0,55;CFQ7TTC0J1GB-7-P1M-Monthly-Education;CFQ7TTC0J1GB-7-P1M-Monthly-Education
Microsoft Defender for Endpoint P1 (Non-Profit Pricing);CFQ7TTC0J1GB;9;P1Y;Monthly;Charity;GBP;6,6;7,32;CFQ7TTC0J1GB-9-P1Y-Monthly-Charity;CFQ7TTC0J1GB-9-P1Y-Monthly-Charity
Microsoft Defender for Endpoint F1;CFQ7TTC0J1GB;5;P1Y;Monthly;Commercial;GBP;15,48;19,44;CFQ7TTC0J1GB-5-P1Y-Monthly-Commercial;CFQ7TTC0J1GB-5-P1Y-Monthly-Commercial
Microsoft Defender for Endpoint P1;CFQ7TTC0J1GB;3;P1Y;Annual;Commercial;GBP;22,08;27,6;CFQ7TTC0J1GB-3-P1Y-Annual-Commercial;CFQ7TTC0J1GB-3-P1Y-Annual-Commercial
Microsoft Defender for Endpoint F1;CFQ7TTC0J1GB;5;P1M;Monthly;Commercial;GBP;1,48;1,85;CFQ7TTC0J1GB-5-P1M-Monthly-Commercial;CFQ7TTC0J1GB-5-P1M-Monthly-Commercial
Microsoft Defender for Endpoint P1 (Non-Profit Pricing);CFQ7TTC0J1GB;9;P1Y;Annual;Charity;GBP;6,26;6,96;CFQ7TTC0J1GB-9-P1Y-Annual-Charity;CFQ7TTC0J1GB-9-P1Y-Annual-Charity
Microsoft Defender for Endpoint P1 (Non-Profit Pricing);CFQ7TTC0J1GB;9;P1M;Monthly;Charity;GBP;0,63;0,7;CFQ7TTC0J1GB-9-P1M-Monthly-Charity;CFQ7TTC0J1GB-9-P1M-Monthly-Charity
Microsoft Defender for Endpoint P1 (Education Faculty Pricing);CFQ7TTC0J1GB;7;P1Y;Monthly;Education;GBP;4,68;5,76;CFQ7TTC0J1GB-7-P1Y-Monthly-Education;CFQ7TTC0J1GB-7-P1Y-Monthly-Education
Microsoft Defender for Endpoint P2 (Non-Profit Pricing);CFQ7TTC0LGV0;000Z;P1Y;Annual;Charity;GBP;17,28;19,2;CFQ7TTC0LGV0-000Z-P1Y-Annual-Charity;CFQ7TTC0LGV0-000Z-P1Y-Annual-Charity
Microsoft Defender for Endpoint P2 for Student (Education Student Pricing);CFQ7TTC0LGV0;001S;P1M;None;Education;GBP;0;0;CFQ7TTC0LGV0-001S-P1M-None-Education;CFQ7TTC0LGV0-001S-P1M-None-Education
Microsoft Defender for Endpoint P2;CFQ7TTC0LGV0;1;P1M;Monthly;Commercial;GBP;3,84;4,8;CFQ7TTC0LGV0-1-P1M-Monthly-Commercial;CFQ7TTC0LGV0-1-P1M-Monthly-Commercial
Microsoft Defender for Endpoint P2 for Student (Education Student Pricing);CFQ7TTC0LGV0;001R;P1M;Monthly;Education;GBP;0,84;1,04;CFQ7TTC0LGV0-001R-P1M-Monthly-Education;CFQ7TTC0LGV0-001R-P1M-Monthly-Education
Microsoft Defender for Endpoint Server (Education Pricing);CFQ7TTC0LGV0;001M;P1Y;Monthly;Education;GBP;40,32;50,4;CFQ7TTC0LGV0-001M-P1Y-Monthly-Education;CFQ7TTC0LGV0-001M-P1Y-Monthly-Education
Microsoft Defender for Endpoint F2;CFQ7TTC0LGV0;000V;P1Y;Annual;Commercial;GBP;25,92;32,4;CFQ7TTC0LGV0-000V-P1Y-Annual-Commercial;CFQ7TTC0LGV0-000V-P1Y-Annual-Commercial
Microsoft Defender for Endpoint P2 (Education Pricing);CFQ7TTC0LGV0;000X;P1Y;Annual;Education;GBP;18,62;23,28;CFQ7TTC0LGV0-000X-P1Y-Annual-Education;CFQ7TTC0LGV0-000X-P1Y-Annual-Education
Microsoft Defender for Endpoint P2;CFQ7TTC0LGV0;1;P1Y;Annual;Commercial;GBP;38,4;48;CFQ7TTC0LGV0-1-P1Y-Annual-Commercial;CFQ7TTC0LGV0-1-P1Y-Annual-Commercial
Microsoft Defender for Endpoint P2 (Education Pricing);CFQ7TTC0LGV0;000X;P1M;Monthly;Education;GBP;1,86;2,33;CFQ7TTC0LGV0-000X-P1M-Monthly-Education;CFQ7TTC0LGV0-000X-P1M-Monthly-Education
Microsoft Defender for Endpoint P2 for Student (Education Student Pricing);CFQ7TTC0LGV0;001R;P1Y;Monthly;Education;GBP;8,76;10,92;CFQ7TTC0LGV0-001R-P1Y-Monthly-Education;CFQ7TTC0LGV0-001R-P1Y-Monthly-Education
Microsoft Defender for Endpoint Server;CFQ7TTC0LGV0;3;P1Y;Annual;Commercial;GBP;38,4;48;CFQ7TTC0LGV0-3-P1Y-Annual-Commercial;CFQ7TTC0LGV0-3-P1Y-Annual-Commercial
Microsoft Defender for Endpoint F2;CFQ7TTC0LGV0;000V;P1Y;Monthly;Commercial;GBP;27,24;34,08;CFQ7TTC0LGV0-000V-P1Y-Monthly-Commercial;CFQ7TTC0LGV0-000V-P1Y-Monthly-Commercial
Microsoft Defender for Endpoint P2 (Non-Profit Pricing);CFQ7TTC0LGV0;000Z;P1Y;Monthly;Charity;GBP;18,12;20,16;CFQ7TTC0LGV0-000Z-P1Y-Monthly-Charity;CFQ7TTC0LGV0-000Z-P1Y-Monthly-Charity
Microsoft Defender for Endpoint P2 for Student (Education Student Pricing);CFQ7TTC0LGV0;001R;P1Y;Annual;Education;GBP;8,35;10,44;CFQ7TTC0LGV0-001R-P1Y-Annual-Education;CFQ7TTC0LGV0-001R-P1Y-Annual-Education
Microsoft Defender for Endpoint Server;CFQ7TTC0LGV0;3;P1Y;Monthly;Commercial;GBP;40,32;50,4;CFQ7TTC0LGV0-3-P1Y-Monthly-Commercial;CFQ7TTC0LGV0-3-P1Y-Monthly-Commercial
Microsoft Defender for Endpoint Server (Education Pricing);CFQ7TTC0LGV0;001M;P1Y;Annual;Education;GBP;38,4;48;CFQ7TTC0LGV0-001M-P1Y-Annual-Education;CFQ7TTC0LGV0-001M-P1Y-Annual-Education
Microsoft Defender for Endpoint P2 (Education Pricing);CFQ7TTC0LGV0;000X;P1Y;Monthly;Education;GBP;19,56;24,48;CFQ7TTC0LGV0-000X-P1Y-Monthly-Education;CFQ7TTC0LGV0-000X-P1Y-Monthly-Education
Microsoft Defender for Endpoint Server (Non-Profit Pricing);CFQ7TTC0LGV0;000W;P1Y;Monthly;Charity;GBP;18,12;20,16;CFQ7TTC0LGV0-000W-P1Y-Monthly-Charity;CFQ7TTC0LGV0-000W-P1Y-Monthly-Charity
Microsoft Defender for Endpoint Server (Education Pricing);CFQ7TTC0LGV0;001M;P1M;Monthly;Education;GBP;3,84;4,8;CFQ7TTC0LGV0-001M-P1M-Monthly-Education;CFQ7TTC0LGV0-001M-P1M-Monthly-Education
Microsoft Defender for Endpoint Server (Non-Profit Pricing);CFQ7TTC0LGV0;000W;P1Y;Annual;Charity;GBP;17,28;19,2;CFQ7TTC0LGV0-000W-P1Y-Annual-Charity;CFQ7TTC0LGV0-000W-P1Y-Annual-Charity
Microsoft Defender for Endpoint Server (Non-Profit Pricing);CFQ7TTC0LGV0;000W;P1M;Monthly;Charity;GBP;1,73;1,92;CFQ7TTC0LGV0-000W-P1M-Monthly-Charity;CFQ7TTC0LGV0-000W-P1M-Monthly-Charity
Microsoft Defender for Endpoint P2 (Non-Profit Pricing);CFQ7TTC0LGV0;000Z;P1M;Monthly;Charity;GBP;1,73;1,92;CFQ7TTC0LGV0-000Z-P1M-Monthly-Charity;CFQ7TTC0LGV0-000Z-P1M-Monthly-Charity
Microsoft Defender for Endpoint Server;CFQ7TTC0LGV0;3;P1M;Monthly;Commercial;GBP;3,84;4,8;CFQ7TTC0LGV0-3-P1M-Monthly-Commercial;CFQ7TTC0LGV0-3-P1M-Monthly-Commercial
Microsoft Defender for Endpoint P2;CFQ7TTC0LGV0;1;P1Y;Monthly;Commercial;GBP;40,32;50,4;CFQ7TTC0LGV0-1-P1Y-Monthly-Commercial;CFQ7TTC0LGV0-1-P1Y-Monthly-Commercial
Microsoft Defender for Endpoint F2;CFQ7TTC0LGV0;000V;P1M;Monthly;Commercial;GBP;2,59;3,24;CFQ7TTC0LGV0-000V-P1M-Monthly-Commercial;CFQ7TTC0LGV0-000V-P1M-Monthly-Commercial
Microsoft Defender for Identity (Non-Profit Pricing);CFQ7TTC0LH0D;000P;P1M;Monthly;Charity;GBP;1,83;2,03;CFQ7TTC0LH0D-000P-P1M-Monthly-Charity;CFQ7TTC0LH0D-000P-P1M-Monthly-Charity
Microsoft Defender for Identity (Education Student Pricing);CFQ7TTC0LH0D;000Q;P1Y;Monthly;Education;GBP;8,52;10,68;CFQ7TTC0LH0D-000Q-P1Y-Monthly-Education;CFQ7TTC0LH0D-000Q-P1Y-Monthly-Education
Microsoft Defender for Identity (Non-Profit Pricing);CFQ7TTC0LH0D;000P;P1Y;Monthly;Charity;GBP;19,2;21,24;CFQ7TTC0LH0D-000P-P1Y-Monthly-Charity;CFQ7TTC0LH0D-000P-P1Y-Monthly-Charity
Microsoft Defender for Identity;CFQ7TTC0LH0D;1;P1M;Monthly;Commercial;GBP;4,03;5,04;CFQ7TTC0LH0D-1-P1M-Monthly-Commercial;CFQ7TTC0LH0D-1-P1M-Monthly-Commercial
